2.01,-0.01,9.90
1.83,0.04,9.90
1.66,0.09,9.90
1.50,0.14,9.90
1.33,0.18,9.90
1.18,0.21,9.90
1.03,0.23,9.90
0.89,0.24,9.90
0.75,0.23,9.90
0.62,0.23,9.90
0.49,0.21,9.90
0.38,0.19,9.90
0.28,0.17,9.90
0.19,0.14,9.90
0.12,0.11,9.90
0.06,0.07,9.90
0.02,0.04,9.90
0.01,0.02,9.90
0.00,0.01,9.90
0.00,0.00,9.90
0.00,0.00,9.90
0.00,-0.01,9.90
0.00,-0.02,9.90
0.00,-0.04,9.90
0.03,-0.08,9.90
0.07,-0.13,9.90
0.13,-0.19,9.90
0.20,-0.25,9.90
0.28,-0.31,9.90
0.38,-0.37,9.90
0.48,-0.43,9.90
0.59,-0.49,9.90
0.71,-0.54,9.90
0.83,-0.58,9.90
0.95,-0.60,9.90
1.09,-0.61,9.90
1.25,-0.61,9.90
1.42,-0.60,9.90
1.61,-0.58,9.90
1.80,-0.57,9.90
2.01,-0.55,9.90
2.21,-0.54,9.90
2.42,-0.53,9.90
2.63,-0.53,9.90
2.82,-0.54,9.90
3.00,-0.55,9.90
3.16,-0.57,9.90
3.30,-0.60,9.90
3.40,-0.63,9.90
3.48,-0.65,9.90
3.52,-0.67,9.90
3.54,-0.68,9.90
3.89,-0.75,12.38
3.87,-0.74,12.38
3.83,-0.72,12.38
3.78,-0.68,12.38
3.70,-0.64,12.38
3.62,-0.58,12.38
3.51,-0.53,12.38
3.39,-0.47,12.38
3.25,-0.41,12.38
3.10,-0.35,12.38
2.94,-0.28,12.38
2.76,-0.21,12.38
2.58,-0.15,12.38
2.40,-0.08,12.38
2.21,-0.01,12.38
2.02,0.05,12.38
1.83,0.10,12.38
1.64,0.15,12.38
1.47,0.20,12.38
1.29,0.23,12.38
1.13,0.25,12.38
0.97,0.26,12.38
0.82,0.26,12.38
0.68,0.25,12.38
0.54,0.23,12.38
0.42,0.21,12.38
0.31,0.19,12.38
0.21,0.15,12.38
0.13,0.12,12.38
0.07,0.08,12.38
0.02,0.04,12.38
0.01,0.02,12.38
0.00,0.01,12.38
0.00,0.00,12.38
0.00,0.00,12.38
0.00,-0.01,12.38
0.00,-0.02,12.38
0.01,-0.04,12.38
0.03,-0.09,12.38
0.08,-0.15,12.38
0.14,-0.21,12.38
0.22,-0.27,12.38
0.31,-0.34,12.38
0.42,-0.41,12.38
0.53,-0.48,12.38
0.65,-0.54,12.38
0.78,-0.60,12.38
0.91,-0.64,12.38
1.05,-0.66,12.38
1.20,-0.67,12.38
1.38,-0.67,12.38
1.56,-0.66,12.38
1.77,-0.64,12.38
1.98,-0.62,12.38
2.21,-0.61,12.38
2.43,-0.59,12.38
2.66,-0.58,12.38
2.89,-0.58,12.38
3.10,-0.59,12.38
3.30,-0.61,12.38
3.47,-0.63,12.38
3.62,-0.66,12.38
3.74,-0.69,12.38
3.83,-0.72,12.38
3.87,-0.74,12.38
3.89,-0.75,12.38
3.72,-0.61,14.85
3.71,-0.61,14.85
3.67,-0.59,14.85
3.62,-0.55,14.85
3.55,-0.51,14.85
3.46,-0.46,14.85
3.36,-0.41,14.85
3.24,-0.36,14.85
3.11,-0.31,14.85
2.97,-0.25,14.85
2.81,-0.19,14.85
2.64,-0.13,14.85
2.46,-0.07,14.85
2.28,-0.01,14.85
2.10,0.05,14.85
1.92,0.10,14.85
1.74,0.15,14.85
1.56,0.19,14.85
1.39,0.23,14.85
1.23,0.26,14.85
1.07,0.27,14.85
0.92,0.28,14.85
0.78,0.27,14.85
0.64,0.26,14.85
0.51,0.24,14.85
0.39,0.22,14.85
0.29,0.19,14.85
0.20,0.15,14.85
0.12,0.12,14.85
0.06,0.08,14.85
0.02,0.04,14.85
0.01,0.02,14.85
0.00,0.01,14.85
0.00,0.00,14.85
0.00,0.00,14.85
0.00,-0.01,14.85
0.00,-0.02,14.85
0.01,-0.04,14.85
0.03,-0.09,14.85
0.08,-0.14,14.85
0.14,-0.20,14.85
0.22,-0.26,14.85
0.31,-0.32,14.85
0.41,-0.38,14.85
0.52,-0.44,14.85
0.64,-0.50,14.85
0.76,-0.55,14.85
0.88,-0.59,14.85
1.02,-0.61,14.85
1.17,-0.62,14.85
1.33,-0.61,14.85
1.51,-0.59,14.85
1.70,-0.57,14.85
1.91,-0.55,14.85
2.12,-0.52,14.85
2.34,-0.50,14.85
2.55,-0.49,14.85
2.77,-0.48,14.85
2.97,-0.48,14.85
3.16,-0.49,14.85
3.33,-0.51,14.85
3.47,-0.53,14.85
3.59,-0.56,14.85
3.67,-0.59,14.85
3.71,-0.61,14.85
3.72,-0.61,14.85
3.56,-0.49,17.33
3.54,-0.48,17.33
3.51,-0.46,17.33
3.45,-0.43,17.33
3.39,-0.39,17.33
3.30,-0.35,17.33
3.21,-0.31,17.33
3.09,-0.26,17.33
2.97,-0.21,17.33
2.83,-0.16,17.33
2.67,-0.11,17.33
2.51,-0.05,17.33
2.34,0.00,17.33
2.17,0.05,17.33
2.00,0.10,17.33
1.82,0.15,17.33
1.65,0.19,17.33
1.48,0.23,17.33
1.32,0.26,17.33
1.16,0.28,17.33
1.01,0.29,17.33
0.87,0.29,17.33
0.73,0.28,17.33
0.60,0.27,17.33
0.48,0.24,17.33
0.37,0.22,17.33
0.27,0.19,17.33
0.18,0.15,17.33
0.11,0.12,17.33
0.06,0.08,17.33
0.02,0.04,17.33
0.00,0.02,17.33
0.00,0.01,17.33
0.00,0.00,17.33
0.00,0.00,17.33
0.00,-0.01,17.33
0.00,-0.02,17.33
0.01,-0.04,17.33
0.03,-0.08,17.33
0.08,-0.13,17.33
0.14,-0.18,17.33
0.21,-0.24,17.33
0.30,-0.30,17.33
0.40,-0.35,17.33
0.50,-0.41,17.33
0.62,-0.46,17.33
0.74,-0.51,17.33
0.86,-0.54,17.33
0.98,-0.56,17.33
1.12,-0.56,17.33
1.28,-0.55,17.33
1.45,-0.53,17.33
1.63,-0.50,17.33
1.83,-0.47,17.33
2.03,-0.45,17.33
2.23,-0.42,17.33
2.44,-0.40,17.33
2.64,-0.39,17.33
2.84,-0.38,17.33
3.02,-0.39,17.33
3.18,-0.40,17.33
3.31,-0.42,17.33
3.42,-0.44,17.33
3.50,-0.47,17.33
3.54,-0.48,17.33
3.56,-0.49,17.33
3.39,-0.37,19.80
3.37,-0.37,19.80
3.34,-0.35,19.80
3.29,-0.32,19.80
3.22,-0.29,19.80
3.14,-0.25,19.80
3.05,-0.21,19.80
2.94,-0.16,19.80
2.82,-0.12,19.80
2.68,-0.08,19.80
2.54,-0.03,19.80
2.38,0.02,19.80
2.22,0.06,19.80
2.06,0.11,19.80
1.89,0.15,19.80
1.72,0.19,19.80
1.56,0.23,19.80
1.40,0.26,19.80
1.24,0.28,19.80
1.09,0.30,19.80
0.95,0.30,19.80
0.81,0.30,19.80
0.68,0.29,19.80
0.56,0.27,19.80
0.45,0.25,19.80
0.34,0.22,19.80
0.25,0.19,19.80
0.17,0.15,19.80
0.10,0.12,19.80
0.05,0.08,19.80
0.02,0.04,19.80
0.00,0.01,19.80
0.00,0.01,19.80
0.00,0.00,19.80
0.00,0.00,19.80
0.00,-0.01,19.80
0.00,-0.02,19.80
0.01,-0.03,19.80
0.03,-0.08,19.80
0.08,-0.12,19.80
0.13,-0.17,19.80
0.21,-0.22,19.80
0.29,-0.28,19.80
0.39,-0.33,19.80
0.49,-0.38,19.80
0.60,-0.43,19.80
0.71,-0.47,19.80
0.83,-0.49,19.80
0.95,-0.51,19.80
1.08,-0.50,19.80
1.23,-0.49,19.80
1.39,-0.46,19.80
1.56,-0.43,19.80
1.74,-0.40,19.80
1.93,-0.37,19.80
2.13,-0.34,19.80
2.32,-0.32,19.80
2.52,-0.30,19.80
2.70,-0.29,19.80
2.87,-0.29,19.80
3.02,-0.30,19.80
3.15,-0.31,19.80
3.26,-0.33,19.80
3.33,-0.35,19.80
3.37,-0.37,19.80
3.39,-0.37,19.80
3.21,-0.26,22.28
3.20,-0.26,22.28
3.17,-0.24,22.28
3.12,-0.22,22.28
3.05,-0.19,22.28
2.98,-0.15,22.28
2.89,-0.11,22.28
2.78,-0.08,22.28
2.67,-0.04,22.28
2.54,0.00,22.28
2.40,0.04,22.28
2.25,0.08,22.28
2.10,0.12,22.28
1.94,0.16,22.28
1.78,0.19,22.28
1.62,0.23,22.28
1.47,0.26,22.28
1.31,0.28,22.28
1.17,0.30,22.28
1.02,0.31,22.28
0.89,0.31,22.28
0.76,0.31,22.28
0.64,0.29,22.28
0.52,0.27,22.28
0.42,0.25,22.28
0.32,0.22,22.28
0.23,0.18,22.28
0.16,0.15,22.28
0.09,0.11,22.28
0.05,0.07,22.28
0.02,0.04,22.28
0.00,0.01,22.28
0.00,0.01,22.28
0.00,0.00,22.28
0.00,0.00,22.28
0.00,-0.01,22.28
0.00,-0.02,22.28
0.01,-0.03,22.28
0.03,-0.07,22.28
0.08,-0.11,22.28
0.13,-0.16,22.28
0.20,-0.21,22.28
0.28,-0.25,22.28
0.37,-0.30,22.28
0.47,-0.35,22.28
0.58,-0.39,22.28
0.69,-0.42,22.28
0.79,-0.45,22.28
0.91,-0.46,22.28
1.04,-0.45,22.28
1.17,-0.43,22.28
1.33,-0.40,22.28
1.49,-0.37,22.28
1.66,-0.34,22.28
1.84,-0.30,22.28
2.02,-0.27,22.28
2.21,-0.24,22.28
2.39,-0.22,22.28
2.56,-0.20,22.28
2.72,-0.20,22.28
2.87,-0.20,22.28
2.99,-0.21,22.28
3.09,-0.23,22.28
3.16,-0.24,22.28
3.20,-0.26,22.28
3.21,-0.26,22.28
3.03,-0.16,24.75
3.02,-0.16,24.75
2.99,-0.15,24.75
2.94,-0.12,24.75
2.88,-0.10,24.75
2.81,-0.06,24.75
2.72,-0.03,24.75
2.63,0.00,24.75
2.51,0.03,24.75
2.39,0.07,24.75
2.26,0.10,24.75
2.12,0.13,24.75
1.98,0.17,24.75
1.83,0.20,24.75
1.68,0.23,24.75
1.52,0.26,24.75
1.38,0.28,24.75
1.23,0.30,24.75
1.09,0.31,24.75
0.96,0.32,24.75
0.83,0.32,24.75
0.71,0.31,24.75
0.59,0.29,24.75
0.49,0.27,24.75
0.38,0.24,24.75
0.29,0.21,24.75
0.21,0.18,24.75
0.14,0.14,24.75
0.09,0.11,24.75
0.04,0.07,24.75
0.01,0.04,24.75
0.00,0.01,24.75
0.00,0.01,24.75
0.00,0.00,24.75
0.00,0.00,24.75
0.00,-0.01,24.75
0.00,-0.02,24.75
0.01,-0.03,24.75
0.03,-0.07,24.75
0.07,-0.11,24.75
0.13,-0.15,24.75
0.20,-0.19,24.75
0.27,-0.23,24.75
0.36,-0.28,24.75
0.45,-0.32,24.75
0.55,-0.35,24.75
0.66,-0.38,24.75
0.76,-0.40,24.75
0.87,-0.41,24.75
0.99,-0.40,24.75
1.12,-0.38,24.75
1.26,-0.35,24.75
1.41,-0.31,24.75
1.57,-0.27,24.75
1.74,-0.24,24.75
1.91,-0.20,24.75
2.09,-0.17,24.75
2.25,-0.14,24.75
2.42,-0.13,24.75
2.57,-0.12,24.75
2.71,-0.12,24.75
2.82,-0.12,24.75
2.92,-0.13,24.75
2.98,-0.15,24.75
3.02,-0.16,24.75
3.03,-0.16,24.75
2.85,-0.13,27.23
2.84,-0.13,27.23
2.81,-0.11,27.23
2.77,-0.10,27.23
2.72,-0.07,27.23
2.65,-0.05,27.23
2.58,-0.02,27.23
2.49,0.00,27.23
2.39,0.03,27.23
2.28,0.06,27.23
2.16,0.08,27.23
2.03,0.11,27.23
1.90,0.14,27.23
1.76,0.16,27.23
1.62,0.18,27.23
1.48,0.20,27.23
1.34,0.22,27.23
1.21,0.24,27.23
1.07,0.25,27.23
0.94,0.25,27.23
0.82,0.25,27.23
0.70,0.24,27.23
0.59,0.23,27.23
0.48,0.22,27.23
0.39,0.20,27.23
0.30,0.17,27.23
0.22,0.15,27.23
0.15,0.12,27.23
0.10,0.10,27.23
0.05,0.07,27.23
0.02,0.04,27.23
0.00,0.02,27.23
0.00,0.01,27.23
0.00,0.00,27.23
0.00,0.00,27.23
0.00,-0.01,27.23
0.00,-0.01,27.23
0.01,-0.01,27.23
0.02,-0.03,27.23
0.05,-0.05,27.23
0.10,-0.07,27.23
0.16,-0.10,27.23
0.23,-0.12,27.23
0.32,-0.14,27.23
0.41,-0.16,27.23
0.52,-0.19,27.23
0.63,-0.21,27.23
0.73,-0.23,27.23
0.84,-0.23,27.23
0.96,-0.23,27.23
1.09,-0.21,27.23
1.23,-0.18,27.23
1.38,-0.16,27.23
1.53,-0.13,27.23
1.70,-0.10,27.23
1.86,-0.08,27.23
2.02,-0.07,27.23
2.18,-0.06,27.23
2.33,-0.06,27.23
2.46,-0.06,27.23
2.58,-0.07,27.23
2.68,-0.09,27.23
2.76,-0.10,27.23
2.81,-0.12,27.23
2.84,-0.13,27.23
2.85,-0.13,27.23
2.67,-0.10,29.70
2.66,-0.09,29.70
2.63,-0.08,29.70
2.59,-0.07,29.70
2.54,-0.05,29.70
2.48,-0.02,29.70
2.41,0.00,29.70
2.33,0.02,29.70
2.23,0.05,29.70
2.13,0.07,29.70
2.02,0.10,29.70
1.90,0.12,29.70
1.78,0.14,29.70
1.65,0.17,29.70
1.52,0.19,29.70
1.39,0.20,29.70
1.26,0.22,29.70
1.13,0.23,29.70
1.00,0.24,29.70
0.88,0.24,29.70
0.77,0.24,29.70
0.66,0.23,29.70
0.55,0.22,29.70
0.45,0.21,29.70
0.36,0.19,29.70
0.28,0.17,29.70
0.20,0.14,29.70
0.14,0.12,29.70
0.09,0.09,29.70
0.05,0.07,29.70
0.02,0.04,29.70
0.00,0.01,29.70
0.00,0.01,29.70
0.00,0.00,29.70
0.00,0.00,29.70
0.00,-0.01,29.70
0.00,-0.01,29.70
0.00,-0.01,29.70
0.02,-0.03,29.70
0.05,-0.05,29.70
0.09,-0.07,29.70
0.15,-0.09,29.70
0.22,-0.11,29.70
0.30,-0.13,29.70
0.39,-0.15,29.70
0.49,-0.17,29.70
0.59,-0.20,29.70
0.69,-0.21,29.70
0.79,-0.21,29.70
0.90,-0.20,29.70
1.02,-0.19,29.70
1.15,-0.16,29.70
1.29,-0.14,29.70
1.44,-0.11,29.70
1.59,-0.08,29.70
1.74,-0.06,29.70
1.89,-0.05,29.70
2.04,-0.04,29.70
2.18,-0.03,29.70
2.31,-0.04,29.70
2.42,-0.05,29.70
2.51,-0.06,29.70
2.58,-0.07,29.70
2.63,-0.09,29.70
2.66,-0.09,29.70
2.67,-0.10,29.70
2.48,-0.07,32.18
2.47,-0.07,32.18
2.45,-0.06,32.18
2.41,-0.04,32.18
2.36,-0.02,32.18
2.31,0.00,32.18
2.24,0.02,32.18
2.17,0.04,32.18
2.08,0.06,32.18
1.98,0.08,32.18
1.88,0.11,32.18
1.77,0.13,32.18
1.65,0.15,32.18
1.53,0.17,32.18
1.41,0.18,32.18
1.29,0.20,32.18
1.17,0.21,32.18
1.05,0.22,32.18
0.93,0.23,32.18
0.82,0.23,32.18
0.71,0.23,32.18
0.61,0.22,32.18
0.51,0.21,32.18
0.42,0.19,32.18
0.33,0.18,32.18
0.26,0.16,32.18
0.19,0.13,32.18
0.13,0.11,32.18
0.08,0.09,32.18
0.05,0.06,32.18
0.02,0.04,32.18
0.00,0.01,32.18
0.00,0.01,32.18
0.00,0.00,32.18
0.00,0.00,32.18
0.00,-0.01,32.18
0.00,-0.01,32.18
0.00,-0.01,32.18
0.02,-0.02,32.18
0.04,-0.04,32.18
0.09,-0.06,32.18
0.14,-0.08,32.18
0.20,-0.10,32.18
0.28,-0.12,32.18
0.36,-0.14,32.18
0.46,-0.16,32.18
0.55,-0.18,32.18
0.64,-0.19,32.18
0.74,-0.19,32.18
0.84,-0.18,32.18
0.95,-0.17,32.18
1.07,-0.14,32.18
1.20,-0.12,32.18
1.34,-0.09,32.18
1.48,-0.06,32.18
1.62,-0.04,32.18
1.76,-0.03,32.18
1.90,-0.02,32.18
2.03,-0.01,32.18
2.15,-0.02,32.18
2.25,-0.02,32.18
2.33,-0.04,32.18
2.40,-0.05,32.18
2.45,-0.06,32.18
2.47,-0.07,32.18
2.48,-0.07,32.18
2.30,-0.04,34.65
2.29,-0.04,34.65
2.27,-0.03,34.65
2.23,-0.02,34.65
2.19,0.00,34.65
2.14,0.02,34.65
2.08,0.04,34.65
2.00,0.06,34.65
1.92,0.08,34.65
1.83,0.09,34.65
1.74,0.11,34.65
1.63,0.13,34.65
1.53,0.15,34.65
1.42,0.17,34.65
1.30,0.18,34.65
1.19,0.20,34.65
1.08,0.21,34.65
0.97,0.22,34.65
0.86,0.22,34.65
0.76,0.22,34.65
0.66,0.22,34.65
0.56,0.21,34.65
0.47,0.20,34.65
0.39,0.18,34.65
0.31,0.17,34.65
0.24,0.15,34.65
0.17,0.13,34.65
0.12,0.10,34.65
0.08,0.08,34.65
0.04,0.06,34.65
0.02,0.03,34.65
0.00,0.01,34.65
0.00,0.01,34.65
0.00,0.00,34.65
0.00,0.00,34.65
0.00,-0.01,34.65
0.00,-0.01,34.65
0.00,-0.01,34.65
0.01,-0.02,34.65
0.04,-0.04,34.65
0.08,-0.06,34.65
0.13,-0.07,34.65
0.19,-0.09,34.65
0.26,-0.11,34.65
0.34,-0.12,34.65
0.42,-0.14,34.65
0.51,-0.16,34.65
0.59,-0.17,34.65
0.68,-0.17,34.65
0.78,-0.16,34.65
0.88,-0.15,34.65
0.99,-0.12,34.65
1.11,-0.10,34.65
1.24,-0.07,34.65
1.37,-0.05,34.65
1.50,-0.03,34.65
1.63,-0.01,34.65
1.76,0.00,34.65
1.88,0.00,34.65
1.99,0.00,34.65
2.08,0.00,34.65
2.16,-0.01,34.65
2.22,-0.03,34.65
2.26,-0.04,34.65
2.29,-0.04,34.65
2.30,-0.04,34.65
2.11,-0.02,37.13
2.11,-0.02,37.13
2.08,-0.01,37.13
2.05,0.00,37.13
2.01,0.02,37.13
1.96,0.03,37.13
1.91,0.05,37.13
1.84,0.07,37.13
1.77,0.08,37.13
1.68,0.10,37.13
1.60,0.12,37.13
1.50,0.13,37.13
1.40,0.15,37.13
1.30,0.17,37.13
1.20,0.18,37.13
1.09,0.19,37.13
0.99,0.20,37.13
0.89,0.21,37.13
0.79,0.21,37.13
0.69,0.21,37.13
0.60,0.21,37.13
0.51,0.20,37.13
0.43,0.19,37.13
0.35,0.17,37.13
0.28,0.16,37.13
0.22,0.14,37.13
0.16,0.12,37.13
0.11,0.10,37.13
0.07,0.07,37.13
0.04,0.05,37.13
0.02,0.03,37.13
0.00,0.01,37.13
0.00,0.00,37.13
0.00,0.00,37.13
0.00,0.00,37.13
0.00,0.00,37.13
0.00,-0.01,37.13
0.00,-0.01,37.13
0.01,-0.02,37.13
0.04,-0.04,37.13
0.07,-0.05,37.13
0.12,-0.07,37.13
0.17,-0.08,37.13
0.24,-0.10,37.13
0.31,-0.11,37.13
0.39,-0.13,37.13
0.47,-0.14,37.13
0.55,-0.15,37.13
0.63,-0.15,37.13
0.72,-0.14,37.13
0.81,-0.13,37.13
0.91,-0.11,37.13
1.02,-0.08,37.13
1.14,-0.06,37.13
1.26,-0.03,37.13
1.38,-0.01,37.13
1.50,0.00,37.13
1.62,0.01,37.13
1.73,0.02,37.13
1.83,0.02,37.13
1.91,0.01,37.13
1.99,0.00,37.13
2.04,-0.01,37.13
2.08,-0.01,37.13
2.11,-0.02,37.13
2.11,-0.02,37.13
1.95,-0.02,39.60
1.94,-0.01,39.60
1.92,-0.01,39.60
1.89,0.00,39.60
1.85,0.02,39.60
1.81,0.03,39.60
1.76,0.05,39.60
1.70,0.07,39.60
1.63,0.08,39.60
1.55,0.10,39.60
1.47,0.11,39.60
1.38,0.13,39.60
1.29,0.14,39.60
1.20,0.15,39.60
1.10,0.17,39.60
1.01,0.18,39.60
0.91,0.19,39.60
0.82,0.19,39.60
0.73,0.20,39.60
0.64,0.20,39.60
0.55,0.19,39.60
0.47,0.18,39.60
0.40,0.17,39.60
0.33,0.16,39.60
0.26,0.14,39.60
0.20,0.13,39.60
0.15,0.11,39.60
0.10,0.09,39.60
0.06,0.07,39.60
0.03,0.05,39.60
0.01,0.03,39.60
0.00,0.01,39.60
0.00,0.00,39.60
0.00,0.00,39.60
0.00,0.00,39.60
0.00,0.00,39.60
0.00,-0.01,39.60
0.00,-0.01,39.60
0.01,-0.02,39.60
0.04,-0.03,39.60
0.07,-0.05,39.60
0.11,-0.06,39.60
0.16,-0.07,39.60
0.22,-0.09,39.60
0.29,-0.10,39.60
0.36,-0.12,39.60
0.43,-0.13,39.60
0.51,-0.14,39.60
0.58,-0.14,39.60
0.66,-0.13,39.60
0.75,-0.12,39.60
0.84,-0.10,39.60
0.94,-0.07,39.60
1.05,-0.05,39.60
1.16,-0.03,39.60
1.27,-0.01,39.60
1.38,0.01,39.60
